Original Signal,Approximation,D 1,D 2,D 3,D 4
-1.540000000000000036e+00,-3.994073034975205716e-01,1.237894769509493148e-01,4.328206828311786936e-01,9.097842241582021483e-01,7.568609643295880207e-02
-1.540000000000000036e+00,-3.356916275745887024e-01,-2.959810318110698071e-02,1.531908943090978248e-01,3.033805261824601973e-01,1.500122385289283655e-01
-1.199999999999999956e+00,-2.652928379010134896e-01,7.926829790081892091e-02,-2.332091091745523981e-01,-3.122896646972529999e-01,2.158152204955048892e-01
1.499999999999999944e-01,-1.894374948520565483e-01,-1.495234763356824599e-02,-5.303509844081930602e-01,-7.126868389782397006e-01,2.662501355386470703e-01
1.199999999999999956e+00,-1.091105248550051920e-01,-7.610230526135487727e-02,-5.076911324739643572e-01,-8.194925254463174547e-01,2.938586913662445954e-01
1.199999999999999956e+00,-2.548776049882026801e-02,1.298616865605076443e-01,-3.505147221556480924e-02,-6.809273144393374055e-01,2.882213538986128087e-01
1.330000000000000071e+00,5.975009778044407249e-02,2.271021892166486672e-02,5.582079164370791213e-01,-3.993627242467039928e-01,2.444668421494958499e-01
1.330000000000000071e+00,1.447583490626383751e-01,-4.836385831293797399e-01,6.214077556243029488e-01,-6.292751380077817036e-02,1.712816568495444947e-01
1.199999999999999956e+00,2.277636562867729197e-01,5.184528970371756751e-01,8.419018534175617963e-02,2.745597953432594718e-01,8.558719758427413282e-02
3.300000000000000155e-01,3.073955655941073561e-01,-1.108718365020608804e-01,-3.895909036287275584e-01,5.629907059657913715e-01,5.332986582289681379e-03
-1.209999999999999964e+00,3.827833999587268998e-01,8.432118971354250758e-02,-3.825423694989182888e-01,7.324179333637731437e-01,-5.612456560657838600e-02
-2.439999999999999947e+00,4.532775681119131650e-01,-8.936809773547602087e-02,-1.240433576302032020e-01,7.108699984265671734e-01,-9.389214426677187919e-02
-1.209999999999999964e+00,5.182391927246955410e-01,-1.993430922355249046e-01,9.365983521600400319e-02,4.636181084337203107e-01,-1.072429607555440562e-01
-6.600000000000000311e-01,5.771484599116923908e-01,1.527254805184836695e-01,2.434810359910785926e-01,3.163725556481945117e-02,-9.539342182581993235e-02
-9.200000000000000400e-01,6.296839087971730642e-01,7.294420510773341748e-02,2.933188212966255648e-01,-4.712711959534991446e-01,-6.361936420163777361e-02
-2.439999999999999947e+00,6.757719814752033427e-01,7.788943316304806908e-02,8.612239523117297402e-02,-8.876410550073139394e-01,-2.792672971594438794e-02
-1.199999999999999956e+00,7.157111218057172763e-01,-1.033477046540895450e-01,-3.229090541015693372e-01,-1.056636069950724011e+00,-9.028334180910852977e-03
-9.200000000000000400e-01,7.496741598391575279e-01,-2.359840097489008803e-01,-5.042264082535186098e-01,-8.913405829860120422e-01,-2.346439598360211889e-02
-6.600000000000000311e-01,7.772949536082998101e-01,-7.451082900405150110e-03,-1.343886916019030875e-01,-4.059551862050035931e-01,-7.573845674753100499e-02
-9.200000000000000400e-01,7.976608868431009913e-01,6.050617546956912340e-01,4.384293702854450414e-01,2.591647236501670171e-01,-1.558583505617149034e-01
1.499999999999999944e-01,8.092656011925960513e-01,-2.434649501496423118e-01,4.975733461462912288e-01,8.426267998774976675e-01,-2.475352170735923563e-01
6.400000000000000133e-01,8.106963490156681162e-01,-3.133946705626272089e-01,-3.385141856584180514e-02,1.111718462641566818e+00,-3.355215796865282929e-01
4.899999999999999911e-01,8.015991721892800070e-01,-2.492472052733301635e-01,-4.355319290696845203e-01,9.553584917391768627e-01,-4.043704285148927990e-01
1.499999999999999944e-01,7.828858767202965252e-01,8.321089731035921089e-01,-2.358332000853022303e-01,4.452878424104068644e-01,-4.373889104913846193e-01
9.300000000000000488e-01,7.564530449156714464e-01,-3.470662525242492191e-01,2.400121187496150610e-01,-1.528833375552527685e-01,-4.204268045400696985e-01
9.300000000000000488e-01,7.247287992932387457e-01,-1.824029177011519121e-01,4.582055249448668821e-01,-5.763141979994322872e-01,-3.479792526840885802e-01
3.300000000000000155e-01,6.900044991100418024e-01,-9.867498727514209533e-02,2.816693759107255501e-01,-6.875413338548823639e-01,-2.281170767370983010e-01
-6.600000000000000311e-01,6.541385857199313314e-01,4.528970171254016464e-01,-1.297190744178223498e-01,-5.024777624577391189e-01,-8.068381587527838350e-02
-2.999999999999999889e-02,6.187165213774241668e-01,-1.564979203229495963e-01,-6.280722206174325084e-01,-1.896093985866726117e-01,7.251978699035192821e-02
1.070000000000000062e+00,5.847676269268554661e-01,-2.462009139163886251e-01,-8.527969913727138085e-01,8.501923944041919756e-02,2.148902148653274724e-01
1.070000000000000062e+00,5.524838672501505288e-01,7.657338861788146565e-03,-2.993674567156468513e-01,2.372815866928433826e-01,3.346148237569940842e-01
1.199999999999999956e+00,5.211465745658301341e-01,4.086530941796642780e-01,7.154525237125596293e-01,2.441647754332910980e-01,4.234652378303917497e-01
1.499999999999999944e-01,4.891372283982172720e-01,-1.710409220321463808e-01,1.120918170904497524e+00,1.512554005373067390e-01,4.770886191509876029e-01
-4.400000000000000022e-01,4.547312692593942773e-01,-2.061301618544627845e-01,5.357065831729358463e-01,2.273256536402665923e-02,4.969938887954142293e-01
-9.200000000000000400e-01,4.171787024107878050e-01,-1.205310047920253869e-01,-3.229117930574005868e-01,-7.999540375668988401e-02,4.918731464158558331e-01
-2.999999999999999889e-02,3.773124681935735580e-01,4.095298404616928845e-01,-6.271469330749837034e-01,-9.322590750710155194e-02,4.732527852571682958e-01
-2.999999999999999889e-02,3.375713918542189718e-01,1.945581528309702976e-02,-2.937509145620174067e-01,-3.911988373481327386e-03,4.477517995546352325e-01
-4.400000000000000022e-01,3.011705682566702680e-01,-3.149499003492576832e-01,4.241274165315069011e-02,1.288327638292296184e-01,4.141346281531919082e-01
-4.400000000000000022e-01,2.706369342052725169e-01,1.978166988471715404e-01,-1.376199408479868158e-01,1.996260478134321281e-01,3.674414045569945886e-01
-2.200000000000000011e-01,2.470252700934029710e-01,-1.737887044534520142e-01,-4.756761301498222960e-01,1.231628461827959653e-01,3.031756370546873081e-01
-4.299999999999999933e-01,2.300506821663480528e-01,7.974913518086695907e-02,-1.312440332381342445e-01,-8.276125166811468259e-02,2.188105852812004815e-01
-4.299999999999999933e-01,2.183377208825309224e-01,-3.392988207566199205e-02,8.069635075248611233e-01,-2.897396820325970901e-01,1.132390415782319609e-01
7.900000000000000355e-01,2.099530161117349747e-01,3.098442152474234490e-01,9.840539663439442641e-01,-3.470185568394676401e-01,-1.411390207565937048e-02
1.570000000000000062e+00,2.026803127589567322e-01,-3.032703079681494107e-01,-1.293174984640620695e-01,-1.982368610461291147e-01,-1.596296278747632580e-01
1.570000000000000062e+00,1.939737617416059379e-01,-1.117586997927762088e-01,-9.808273317046044548e-01,6.606703288918387706e-02,-3.110151749085081074e-01
1.199999999999999956e+00,1.815912824125714975e-01,2.250968704848418100e-01,-4.056465807176118932e-01,2.594168406338051569e-01,-4.489741547629620966e-01
1.499999999999999944e-01,1.645669966861022515e-01,7.435210162201889850e-02,4.121920664137541657e-01,2.424518230637166261e-01,-5.552169819134645801e-01
-2.200000000000000011e-01,1.438480446124086876e-01,-2.490092041772484777e-01,2.392511065590847141e-01,2.983346565909201359e-02,-6.189759827358837230e-01
-1.540000000000000036e+00,1.222281929839487691e-01,-2.659650372250494874e-02,-1.645685927649513103e-01,-2.270568685673025611e-01,-6.373484756394879325e-01
-1.540000000000000036e+00,1.034150919509949917e-01,3.266577643441076484e-01,6.585265323350304734e-02,-3.322537155115699581e-01,-6.120025577226404501e-01
-1.929999999999999938e+00,9.050432424013381272e-02,-1.242223761522603387e-01,2.783110219022871257e-01,-1.961966901317491185e-01,-5.451492004788965895e-01
-1.540000000000000036e+00,8.482299029286481662e-02,-1.421659455801514149e-01,-8.011057003345058158e-02,1.025686286922824209e-01,-4.414113462127652876e-01
-6.600000000000000311e-01,8.578148231576311622e-02,5.987466191059175047e-02,-2.980563139573296216e-01,3.939193204592253417e-01,-3.120994551226453084e-01
1.499999999999999944e-01,9.142297755858906638e-02,-3.263560284479376933e-02,5.788744272649637423e-02,5.128967973283503623e-01,-1.731640453048617356e-01
9.300000000000000488e-01,9.952198963691877287e-02,1.977691698511188090e-01,2.035683118645150447e-01,4.156442800660505310e-01,-3.792438439386806859e-02
1.070000000000000062e+00,1.083196797926620908e-01,-2.969105391928644755e-01,-2.836405994657857366e-01,1.916212602241481322e-01,8.871190200960044070e-02
9.300000000000000488e-01,1.166211375378746889e-01,2.817828991690734530e-01,-4.931883538886836504e-01,-3.669968540558277148e-02,2.086341591868475509e-01
-2.200000000000000011e-01,1.239769891026367282e-01,-2.103722966074751122e-01,1.805953644915282152e-01,-1.845455688883247680e-01,3.234997542591251940e-01
-6.600000000000000311e-01,1.308161904740718362e-01,7.510757989189802142e-02,8.249187010449223756e-01,-2.565797650054682522e-01,4.271426895219656017e-01
-1.540000000000000036e+00,1.386332558296674566e-01,5.272753586061140751e-02,5.076344732816542304e-01,-3.134676369991256650e-01,5.069044013745747090e-01
-2.999999999999999889e-02,1.499361281104363008e-01,-6.294217833367878046e-02,-3.179768058261546182e-01,-3.793018699016747486e-01,5.515234993849804646e-01
-6.600000000000000311e-01,1.674724371784849508e-01,3.556178455296114815e-02,-7.602055889845246162e-01,-4.223333331429222071e-01,5.534517905397682291e-01
-4.299999999999999933e-01,1.929298010717813983e-01,-2.339665233372377473e-02,-5.577132585403808962e-01,-3.734647335639589838e-01,5.076544076056973553e-01
-1.530000000000000027e+00,2.259213172908836054e-01,7.392025480715007368e-02,1.052096887577829570e-01,-1.864820859219105953e-01,4.099529175783432899e-01
-4.299999999999999933e-01,2.639563671843456194e-01,-1.814119690751551106e-01,6.794097842839427193e-01,9.638520860712554428e-02,2.584600816204477014e-01
-2.999999999999999889e-02,3.030229644576811210e-01,1.193015461514362469e-01,5.153282539377829208e-01,3.838290977314450236e-01,6.014151282070372834e-02
-2.200000000000000011e-01,3.387332312375776477e-01,-1.793229236367699098e-01,-1.483683804970469811e-01,5.856784984751545187e-01,-1.623155280133081191e-01
7.900000000000000355e-01,3.674679910583567022e-01,5.817596649924727803e-01,-4.274622435415878496e-01,6.453284745383147669e-01,-3.740791861272149688e-01
4.899999999999999911e-01,3.867852847824741480e-01,-5.876689758798067098e-01,-2.447856623951714661e-01,5.699760100140889296e-01,-5.398749897008527920e-01
3.300000000000000155e-01,3.954627028089435781e-01,1.965207149950802257e-01,-1.370326361604514431e-01,3.635659179339731928e-01,-6.302529814263450048e-01
-2.999999999999999889e-02,3.933273725329032855e-01,-2.929400550434006489e-01,7.788344887789506836e-03,1.766258258863631983e-02,-6.267931724431460294e-01
-2.200000000000000011e-01,3.810200427157641734e-01,5.861202322257187403e-01,4.389872845213892427e-01,-4.255757492722984092e-01,-5.254302420296435017e-01
6.400000000000000133e-01,3.597506434362934824e-01,-3.100455415450050212e-01,6.065483558071071979e-01,-8.717815428572731618e-01,-3.357085495835761546e-01
-2.999999999999999889e-02,3.309208113140723051e-01,-2.226072660202201570e-01,1.091410256346128232e-01,-1.132268895137933384e+00,-8.222886978230781185e-02
1.499999999999999944e-01,2.955981812404921971e-01,4.379076819011263888e-01,-4.678662575208048513e-01,-1.003110174109153707e+00,1.946102705822469470e-01
-6.600000000000000311e-01,2.539829678651114309e-01,-2.753293474550601028e-01,-5.282360206323934992e-01,-4.430010059493160179e-01,4.472690849070112273e-01
4.899999999999999911e-01,2.053485907606203420e-01,4.176601898043073857e-02,-2.553876437771349650e-01,4.037291665296104948e-01,6.335052234789312342e-01
7.900000000000000355e-01,1.484312743796225575e-01,-5.666236312891900773e-02,-2.886158378309251066e-02,1.211135880560732847e+00,7.213995753768500663e-01
1.330000000000000071e+00,8.222418271665513090e-02,4.818064349811320562e-02,9.767289756817430779e-02,1.608483066290450125e+00,6.951489450423447014e-01
3.300000000000000155e-01,6.778937452301282002e-03,2.721813468845240003e-01,1.827013199375673858e-01,1.419247351729216788e+00,5.594131647154860776e-01
7.900000000000000355e-01,-7.650534443039387622e-02,-4.068008449794942027e-01,2.474628631004655577e-01,7.038518948591524493e-01,3.366613869168682549e-01
6.400000000000000133e-01,-1.647806241830016005e-01,2.032315291281445169e-01,3.036384035081062804e-01,-2.561070928887145270e-01,6.450457113824524524e-02
1.499999999999999944e-01,-2.540329989259138554e-01,-2.754606302192871281e-01,2.639621205804575932e-01,-1.072645253660645448e+00,-2.097065693505780759e-01
-2.999999999999999889e-02,-3.397808825841963087e-01,4.759016045686834673e-01,5.165210917140124203e-02,-1.471315450491742061e+00,-4.416573747069220679e-01
-9.200000000000000400e-01,-4.176683976402437715e-01,-2.291535937078165164e-01,-2.276951691052340743e-01,-1.362455654318869724e+00,-6.001897072256513477e-01
-4.299999999999999933e-01,-4.839349530094775864e-01,3.116895682806944748e-02,-4.407504845390423642e-01,-8.546389931517645033e-01,-6.680060710431009463e-01
-1.530000000000000027e+00,-5.358667482815474559e-01,-3.365397790633836705e-01,-5.094915875255368043e-01,-2.033836082202374329e-01,-6.425267409971880950e-01
-6.600000000000000311e-01,-5.719225221812020976e-01,4.873803530420224850e-01,-2.776798034727132602e-01,3.441428769452549719e-01,-5.351261806582910951e-01
-4.299999999999999933e-01,-5.916198782939835477e-01,-1.510964042730437440e-01,3.038952146718579272e-01,6.420590618830391838e-01,-3.673500733206297997e-01
-6.600000000000000311e-01,-5.955032208071869837e-01,-1.227671793909500542e-01,7.686524600350750358e-01,6.795069955044898968e-01,-1.693342445293923026e-01
-9.200000000000000400e-01,-5.849227568700241520e-01,1.130937222587518609e-01,4.673522091384110788e-01,5.614302564474686896e-01,2.540962807922749270e-02
-1.929999999999999938e+00,-5.615992609636007993e-01,-1.311077177412415251e-01,-3.590878208775712954e-01,4.177891816822151827e-01,1.898769737800296287e-01
-1.530000000000000027e+00,-5.272082834608640134e-01,3.063575730541851505e-01,-6.344893431545817197e-01,3.215506689990418887e-01,3.092340237835131123e-01
-9.200000000000000400e-01,-4.830031517714019618e-01,-5.203202605950916215e-01,-8.314292072700747716e-02,2.695454183942266879e-01,3.806316380576275082e-01
-4.299999999999999933e-01,-4.296579977717449039e-01,5.006259838860790401e-01,3.611105674339588067e-01,2.086912552878037175e-01,4.109924302309473365e-01
-2.200000000000000011e-01,-3.674922092493271286e-01,-1.394424829892586259e-01,2.286870075591117824e-01,8.285448660055916292e-02,4.095679026728141769e-01
-4.299999999999999933e-01,-2.969945746795434882e-01,-8.771377976851661706e-02,2.370651380107601652e-02,-1.162787652494294416e-01,3.825608878949566805e-01
-2.999999999999999889e-02,-2.194469241401902082e-01,5.264708414318339941e-02,-6.237302991153122894e-02,-3.425748742600825958e-01,3.347457151066957626e-01
-4.400000000000000022e-01,-1.372328540391111740e-01,-2.145315309794263436e-01,-2.398149629541685146e-01,-5.161055901114462996e-01,2.699846163023320034e-01
-6.600000000000000311e-01,-5.356957066634510795e-02,3.126900534914815455e-01,-2.718821075776001184e-01,-5.532615865670247324e-01,1.925355577720938571e-01
-4.299999999999999933e-01,2.795556473533925002e-02,-2.518255841117417876e-02,7.285185293309720533e-02,-4.129446431591454192e-01,1.080090793945779060e-01
-2.999999999999999889e-02,1.037526777075963996e-01,-9.702735682766536196e-02,3.598393887885695808e-01,-1.262203756914516140e-01,1.842836166044984833e-02
4.899999999999999911e-01,1.705003877436535864e-01,-5.194562813205844121e-02,1.350765013824192229e-01,1.933044000968550113e-01,-8.015813987006495389e-02
-2.999999999999999889e-02,2.251047774447222649e-01,-1.259224006343203674e-02,-3.044041152331519173e-01,3.952125942784708301e-01,-1.891171890086237040e-01
7.900000000000000355e-01,2.649177958707325531e-01,2.352293803968227293e-01,-2.966694986189177818e-01,3.760072890176248128e-01,-2.999012135365786702e-01
4.899999999999999911e-01,2.884050504516366131e-01,-2.397643227566246260e-01,2.076718842887563254e-01,1.417486945999272829e-01,-3.946528544413770434e-01
6.400000000000000133e-01,2.956717445468782790e-01,2.028219683958975769e-03,4.890167243479768833e-01,-1.724651542962892803e-01,-4.507657653998016212e-01
-4.299999999999999933e-01,2.885159758821703169e-01,1.125684353768430790e-01,1.033322717076432667e-01,-3.851627139064858762e-01,-4.550313970638599215e-01
1.499999999999999944e-01,2.697209917836130844e-01,3.234691110959495020e-02,-3.720225401932243936e-01,-3.861754257322053685e-01,-4.123423353146176140e-01
7.900000000000000355e-01,2.420196460909347369e-01,-3.119117374462509681e-02,-2.562814187068362393e-01,-1.951069554970476239e-01,-3.342357278888599126e-01
6.400000000000000133e-01,2.072537971934463041e-01,-2.707166957640954053e-01,1.141991892752472759e-01,5.722720865001190010e-02,-2.271746571729032216e-01
-4.400000000000000022e-01,1.662030585277617101e-01,4.351662930789680361e-01,1.012675639347700302e-01,2.379600677266167918e-01,-9.495356028924881175e-02
-2.439999999999999947e+00,1.191646786505234784e-01,-2.189579591151394888e-01,-1.185422742687450293e-01,3.074134655624174428e-01,5.339420497362128148e-02
-1.209999999999999964e+00,6.658865309001074650e-02,8.035792244625172831e-02,-1.079934047088245419e-01,3.242237498293971121e-01,1.974131907044495149e-01
1.070000000000000062e+00,9.288367189816524108e-03,-3.741356798348599022e-01,2.318397816086112395e-02,3.744486353157292502e-01,3.072143727714952144e-01
2.209999999999999964e+00,-5.184541343869728675e-02,4.263692483064203120e-01,9.920242224767231165e-02,4.664087494314424487e-01,3.635748037845263902e-01
2.209999999999999964e+00,-1.160151666726156050e-01,8.160271468577579013e-02,2.361516652154655449e-01,5.056047532487860652e-01,3.723603715670210645e-01
1.199999999999999956e+00,-1.823246768006799856e-01,-1.032311575525014513e-01,2.988687598010130175e-01,3.611063103738555435e-01,3.518091643883906050e-01
6.400000000000000133e-01,-2.492626115952891186e-01,-2.187003174619300272e-01,-3.046373379436453227e-02,-3.299790915003108366e-02,3.150987365590969258e-01
9.300000000000000488e-01,-3.140742431272759982e-01,-3.446961833562243727e-01,-5.127810582282411600e-01,-5.892068217397917751e-01,2.644567039250418916e-01
1.070000000000000062e+00,-3.732040507970866838e-01,7.157079585989359893e-01,-5.325241081371192564e-01,-1.095697103345179890e+00,1.971748801275914620e-01
1.499999999999999944e-01,-4.235161771357106586e-01,9.133810269782370594e-02,2.839636664319933335e-02,-1.320556580457985074e+00,1.189405261703162103e-01
-2.999999999999999889e-02,-4.634110890630838142e-01,-3.783497024493334138e-01,5.785903206220134321e-01,-1.116071492390140030e+00,4.817122072726604670e-02
-6.600000000000000311e-01,-4.933376836603491356e-01,-9.582046838901756014e-02,5.124309516586810220e-01,-5.097297903680725328e-01,-6.812698438246075992e-04
1.499999999999999944e-01,-5.150990558405891262e-01,-4.134789978009614092e-02,-8.862132492544682119e-03,3.132753045165598826e-01,-3.232867387143159577e-02
-6.600000000000000311e-01,-5.307220146532047877e-01,1.841886898522415994e-01,-3.212193617886387464e-01,1.083417672688602451e+00,-6.313707514933783460e-02
-9.200000000000000400e-01,-5.416645440409409984e-01,1.938789593875674677e-01,-2.528874172041788992e-01,1.529527540411951270e+00,-1.061045462556188257e-01
-1.929999999999999938e+00,-5.488174351691357256e-01,-1.204222034458902191e-01,-1.675042654430639322e-01,1.496335829073729196e+00,-1.606156202609458905e-01
-1.530000000000000027e+00,-5.530197798572884516e-01,-2.885517160294425731e-01,-1.271566448211357281e-01,9.917712412472148298e-01,-2.147415617303436164e-01
-2.999999999999999889e-02,-5.552121320560325923e-01,2.221151634851363244e-01,1.095133304706253641e-01,1.904991570234290943e-01,-2.596474228764402703e-01
1.499999999999999944e-01,-5.560076973391596677e-01,-9.917878740231379775e-02,3.607540106542549418e-01,-6.129268497018552919e-01,-2.971389602878553582e-01
1.499999999999999944e-01,-5.549112265580401493e-01,3.640924520791798402e-01,2.199167375222594312e-01,-1.142532238592542049e+00,-3.308123665334284924e-01
-2.200000000000000011e-01,-5.502459098305535479e-01,-4.017358349969551434e-01,-1.173416138752746141e-01,-1.246634176561699059e+00,-3.551795908551106384e-01
-4.299999999999999933e-01,-5.399470577375278246e-01,1.486403052909675837e-01,-1.539076446156057154e-01,-9.548539739208139476e-01,-3.570292465395607517e-01
-2.999999999999999889e-02,-5.228061392508868144e-01,-2.582569128977150741e-01,-1.991070439842077683e-02,-4.513695917251084877e-01,-3.237197536893897110e-01
3.300000000000000155e-01,-4.995195685401113139e-01,2.900752721428797032e-01,-1.206826079925810147e-01,4.596014265531644938e-02,-2.526154694121335309e-01
3.300000000000000155e-01,-4.722678265033662393e-01,2.232655513980753015e-01,-1.915007979821918283e-01,3.908543461948359998e-01,-1.522810615386501476e-01
-2.999999999999999889e-02,-4.435085349255433740e-01,-3.950563726388582886e-01,2.102317148506962219e-01,5.531707594734281974e-01,-3.302232708475905110e-02
6.400000000000000133e-01,-4.149325223934176576e-01,5.137032789118994858e-02,6.114072124106357808e-01,5.768983372744609373e-01,9.809165527891797187e-02
6.400000000000000133e-01,-3.870674274357469025e-01,1.330918483947391047e-02,1.410177630274492278e-01,5.182029830194317954e-01,2.340756806240205934e-01
7.900000000000000355e-01,-3.598125845176689541e-01,2.597509389385759329e-02,-9.299868350184550270e-01,3.977406102376567221e-01,3.635241170101938812e-01
-6.600000000000000311e-01,-3.329802652458410117e-01,1.213656815276333567e-01,-1.118027442978535291e+00,2.033519756500848652e-01,4.701726855881282474e-01
-6.600000000000000311e-01,-3.063574965394070260e-01,-3.525754573245613172e-02,2.427209016632742855e-01,-4.272569067286021566e-02,5.373254959409883291e-01
-2.999999999999999889e-02,-2.791478899779488709e-01,-1.355328251529598627e-01,1.610428652672706518e+00,-2.875767993781737086e-01,5.551802865579504864e-01
1.499999999999999944e-01,-2.495860447099091939e-01,-8.686942113249947195e-02,1.181917863647119038e+00,-4.585364458039245528e-01,5.233472440401619741e-01
4.899999999999999911e-01,-2.154663038252934149e-01,3.149642489053263716e-01,-4.825864802692043654e-01,-4.886293640983658260e-01,4.460824449166611028e-01
-4.400000000000000022e-01,-1.751842606989323925e-01,-1.107567786430910806e-01,-1.395622439296643647e+00,-3.811563260557386812e-01,3.309207044649532525e-01
-6.600000000000000311e-01,-1.288713315256206915e-01,5.481848583268140312e-02,-8.064205620987242584e-01,-1.755991445360611802e-01,1.897372898704738353e-01
-1.540000000000000036e+00,-7.852325201746657157e-02,-4.253976387124375202e-01,3.106586935836845309e-01,7.020915081128686897e-02,3.907250747023353898e-02
-1.540000000000000036e+00,-2.701452810403419044e-02,3.870686931598397718e-01,7.060046323816718816e-01,2.880861394370856088e-01,-1.004658102469273701e-01
-1.209999999999999964e+00,2.315112499198831650e-02,1.037987370737397941e-01,2.427911275156661441e-01,4.356278731888760802e-01,-2.095034720014389840e-01
-6.600000000000000311e-01,7.061185820038563821e-02,-2.025802821409880550e-01,-1.721043103770382721e-01,4.726091136881866994e-01,-2.773195632922349496e-01
1.499999999999999944e-01,1.148820661659030740e-01,8.782347142580479438e-02,-8.399971565147556357e-03,3.788647373483430836e-01,-3.036617575309918382e-01
4.899999999999999911e-01,1.557971035033620666e-01,-1.997354507678706370e-01,2.392515844825170157e-01,1.717719560221318276e-01,-2.940210313428875955e-01
-2.999999999999999889e-02,1.932255043335564526e-01,2.630953198376581037e-01,6.433432931834784894e-03,-1.008704925138270703e-01,-2.567818739856277954e-01
-9.200000000000000400e-01,2.273495551379092761e-01,-2.060150867174770639e-01,-4.783404874779355054e-01,-3.525277442926892935e-01,-2.021018806866047013e-01
-4.400000000000000022e-01,2.590644772682982322e-01,1.262211184834559352e-01,-4.965547781830707552e-01,-5.017490848470722575e-01,-1.422519952543590538e-01
-2.999999999999999889e-02,2.895743734084754717e-01,-3.236571001172059564e-02,1.898860707467960318e-01,-4.961056432554414863e-01,-9.249066947589480725e-02
-2.999999999999999889e-02,3.196016707466319828e-01,-3.553276044569197989e-02,8.105938339341847154e-01,-3.331461535904522986e-01,-6.534119562033928463e-02
-1.199999999999999956e+00,3.485263205868365244e-01,1.181037815861709084e-01,5.096960131503673885e-01,-7.886473979414700131e-02,-6.243342389774288875e-02
1.499999999999999944e-01,3.742511159933525344e-01,-9.416485380855151716e-03,-3.510471805185338967e-01,1.713110475010567457e-01,-7.333181124048807065e-02
1.449999999999999956e+00,3.941828516413349304e-01,-1.916571971659469520e-01,-7.261518602931651412e-01,3.132582605615163440e-01,-8.260336569611301250e-02
2.109999999999999876e+00,4.063092632693545148e-01,-8.800932794562435491e-02,-3.460113510186385022e-01,2.937640644095921849e-01,-7.876918707845036172e-02
