Original Signal,Approximation,D 1,D 2
1.400000000000000133e-01,2.482061749125736294e-01,-1.043839770790919996e-01,4.266817846080202536e-01
5.500000000000000444e-01,-9.890569400839110265e-03,-1.121858233279036075e-02,1.853663760782673919e-01
1.020000000000000018e+00,-5.519675969404550658e-02,-4.005936306120721525e-03,-1.704744052549089506e-01
1.310000000000000053e+00,1.487601218596996400e-01,2.817175261003052739e-02,-1.486051294341208251e-01
1.310000000000000053e+00,5.438179229406163717e-01,-1.764242273286714940e-03,7.390794788148724592e-02
1.199999999999999956e+00,9.811309314517556723e-01,-2.138533683169963409e-02,8.711396440251716056e-02
7.900000000000000355e-01,1.268848471411094803e+00,5.161740912760014177e-02,-1.216177690258131022e-01
4.400000000000000022e-01,1.252408395700846722e+00,-9.443234098929370601e-02,-2.481605245886206179e-01
-8.000000000000000167e-02,8.811518442475183566e-01,6.268786527428756028e-02,-7.923229377778948090e-02
-8.599999999999999867e-01,2.397535266066088688e-01,1.802715397933184888e-02,2.605184646160007000e-01
-7.600000000000000089e-01,-4.812945173023671641e-01,6.614932648486895710e-03,3.808667143218571471e-01
-3.800000000000000044e-01,-1.054690322531545155e+00,-1.054384866854617686e-01,8.441395139258434099e-02
8.999999999999999667e-02,-1.299515357055209819e+00,9.745612239473543104e-02,-3.068148270072484363e-01
6.999999999999999556e-01,-1.142490793808409233e+00,-4.535377526561290389e-03,-3.593673479811070881e-01
1.229999999999999982e+00,-6.368376595958403774e-01,2.233020645435797205e-04,-8.995397450851753962e-02
1.310000000000000053e+00,6.188948989185481808e-02,-3.949278655156842482e-02,1.931899831522104483e-01
1.320000000000000062e+00,7.480500332264410357e-01,-3.804876761479421970e-02,3.162866366792439488e-01
1.209999999999999964e+00,1.226351708930363493e+00,1.268194432843328390e-01,2.115033778998779146e-01
9.699999999999999734e-01,1.363526281581648458e+00,-4.966035256926599334e-02,-1.310305236759059522e-01
4.099999999999999756e-01,1.118168675464565665e+00,-1.819556593603561742e-02,-4.227077480683525956e-01
-8.199999999999999512e-01,5.498686432045786221e-01,-1.158319972760715189e-01,-2.582724253834736694e-01
-1.350000000000000089e+00,-1.993237541047323536e-01,2.630518467215081091e-01,2.473636647876563399e-01
-1.949999999999999956e+00,-9.394506779787429318e-01,-1.778856080454618016e-01,4.787016295194053139e-01
-1.620000000000000107e+00,-1.480968747700387889e+00,2.368959104552022937e-02,1.529558902999870185e-01
-5.500000000000000444e-01,-1.683707204300194160e+00,-1.963695837692382845e-02,-3.041390849933409690e-01
-2.000000000000000042e-02,-1.492576000205460662e+00,7.959260867580969512e-02,-3.836981916632695166e-01
5.100000000000000089e-01,-9.529814979052886326e-01,-9.109151940930204638e-02,-1.093636525553638716e-01
7.800000000000000266e-01,-1.976105451616505249e-01,6.469233520809680726e-02,1.732126250046808202e-01
8.900000000000000133e-01,5.864060072185380834e-01,3.721852407887639436e-02,2.945932332867638448e-01
8.399999999999999689e-01,1.204618514042212318e+00,-2.034758832849325461e-01,2.624671252984830949e-01
5.699999999999999512e-01,1.500876009522098542e+00,2.371720637083450378e-01,2.085889618532054540e-02
2.700000000000000178e-01,1.398353374120283599e+00,-6.283666773663697247e-02,-3.727582776016545862e-01
-3.699999999999999956e-01,9.189282829972608146e-01,-6.482314312967811520e-02,-4.944232413001620197e-01
-1.060000000000000053e+00,1.828396640163242326e-01,1.959186610522546321e-02,-3.144949869169854501e-02
-1.620000000000000107e+00,-6.185168286575954966e-01,4.700813396311730868e-02,5.582036718851630663e-01
-1.350000000000000089e+00,-1.270198723588900291e+00,-5.096398772871429950e-02,5.082725042902844770e-01
-4.899999999999999911e-01,-1.590826818057418990e+00,5.737484936199762492e-02,-1.367737195547524542e-01
3.900000000000000133e-01,-1.487759605763894877e+00,-3.098371268257793174e-02,-5.464860683257446450e-01
7.800000000000000266e-01,-9.881678672294134103e-01,-9.958149877697214380e-02,-2.892516615441491079e-01
8.900000000000000133e-01,-2.335003075785263837e-01,1.701790885767333339e-01,1.861750203986205221e-01
8.800000000000000044e-01,5.596884850419155955e-01,-5.297871778605132975e-02,3.339946058621334757e-01
8.399999999999999689e-01,1.167430173769332225e+00,-8.756585804579143650e-02,1.520498200504223074e-01
5.600000000000000533e-01,1.422832446071369938e+00,6.021321276733128391e-02,-7.934493281439529422e-02
-1.199999999999999956e-01,1.264341209181617076e+00,5.617033282785269255e-02,-1.989112497726063522e-01
-9.799999999999999822e-01,7.485411793451943741e-01,-7.181900113978227640e-02,-1.670262065728197465e-01
-1.510000000000000009e+00,2.756238473974826492e-02,1.043464073724132378e-02,5.120767996666001493e-03
-1.620000000000000107e+00,-6.969115893656669947e-01,5.268958634988730669e-03,2.001881507858266074e-01
-1.560000000000000053e+00,-1.232195769741198932e+00,2.703696740103805896e-02,2.237884815050450449e-01
-9.599999999999999645e-01,-1.443854211663652132e+00,-8.965947887415811127e-03,-6.539868655020432539e-04
-1.100000000000000006e-01,-1.287553124822052419e+00,-8.543728927468791090e-02,-2.725768442563965555e-01
4.500000000000000111e-01,-8.155257974117232633e-01,1.816492226770989316e-01,-2.577301111724115690e-01
8.100000000000000533e-01,-1.595284759827921561e-01,-1.890234501641947229e-01,8.175713806720824595e-02
9.300000000000000488e-01,5.049939342492755223e-01,6.697245357664381726e-02,3.319821047650005075e-01
9.300000000000000488e-01,1.005059692278993611e+00,1.105991628105814639e-01,1.589936755175758165e-01
8.100000000000000533e-01,1.213450876935812106e+00,-1.678959947848030765e-01,-1.768822330833940970e-01
3.800000000000000044e-01,1.080206548625296969e+00,6.341982381457238194e-02,-2.179849819280999523e-01
-1.700000000000000122e-01,6.435794371168743755e-01,2.850582026210443654e-02,-7.113593415159998913e-03
-9.300000000000000488e-01,2.064147939853470254e-02,2.952622788677683723e-03,9.176494078485947226e-02
-1.389999999999999902e+00,-6.223933256863594110e-01,-3.078838571934539720e-02,3.803428776747358464e-02
-1.239999999999999991e+00,-1.111544763586444384e+00,-3.086486951694502462e-02,4.064158703594911853e-02
1.000000000000000021e-02,-1.309948047172474928e+00,6.060045232391130660e-02,6.299425081687015648e-02
4.500000000000000111e-01,-1.152765041690934300e+00,-8.831811795660612224e-03,-5.522781899933951189e-02
9.499999999999999556e-01,-6.667917692390906703e-01,2.946515697382823176e-03,-1.738454799649757077e-01
1.120000000000000107e+00,3.458644768071188202e-02,-6.026672036680554012e-02,-4.752115575577512546e-02
1.120000000000000107e+00,7.777846989449209714e-01,4.891549232474311920e-02,1.978545700107641747e-01
1.159999999999999920e+00,1.375119680987582083e+00,1.947393069104819130e-02,2.027034569942331721e-01
6.999999999999999556e-01,1.677556170880213360e+00,-1.383521633108819072e-02,-7.864618752311915151e-02
2.899999999999999800e-01,1.617187386006747607e+00,-3.523057339197916554e-02,-2.830962729410877454e-01
-5.999999999999999778e-01,1.227409190017062057e+00,2.383590783918487430e-02,-1.268089575925235579e-01
-1.239999999999999991e+00,6.305722885698906710e-01,1.364217072451648230e-03,2.036470982699924992e-01
-1.389999999999999902e+00,1.645697484338769613e-03,1.109871062648783505e-02,2.837285590135266156e-01
-1.669999999999999929e+00,-4.840914498399216948e-01,2.012131862485723910e-04,1.243627160504799656e-02
-1.030000000000000027e+00,-6.975736054857030188e-01,-3.087861978006610497e-02,-2.651017039170403544e-01
-1.300000000000000044e-01,-5.887036352016693508e-01,-9.731493133587768365e-03,-2.406705529697484303e-01
2.500000000000000000e-01,-1.932041785140728440e-01,6.228092622521050337e-02,3.159167313826373360e-03
4.199999999999999845e-01,3.780575136116384738e-01,-6.550629625437426112e-04,2.240832761927689376e-01
5.500000000000000444e-01,9.662562008816708570e-01,-9.438284598354658439e-02,3.015779832847142461e-01
5.600000000000000533e-01,1.400135252644448602e+00,6.639672189825857052e-02,1.631096235718205445e-01
4.299999999999999933e-01,1.536935699949093292e+00,3.980070364279763434e-02,-1.989644873159401306e-01
-1.100000000000000006e-01,1.303802433473893130e+00,-6.949876439669520900e-02,-4.872305849990642423e-01
-5.500000000000000444e-01,7.278970438518291841e-01,1.536512793900550976e-02,-2.986308519740908940e-01
-9.599999999999999645e-01,-5.655448666135073216e-02,2.059766683205962318e-02,2.503007917665812099e-01
-1.469999999999999973e+00,-8.358925231306861825e-01,1.930045741829065431e-03,5.261579766423376547e-01
-1.560000000000000053e+00,-1.378274103203122491e+00,-2.528728898658371901e-02,2.197473281442257342e-01
-6.999999999999999556e-01,-1.512732706765521629e+00,-1.857078484143692698e-02,-2.263017907436093712e-01
-2.300000000000000100e-01,-1.195467272531400615e+00,7.772220471707451395e-02,-2.767649662251356890e-01
2.000000000000000111e-01,-5.335523880127338581e-01,-3.567975401686276915e-02,-2.079645576100373414e-02
4.099999999999999756e-01,2.513885505359340633e-01,-5.762087865720234153e-02,8.145762494103980789e-02
4.099999999999999756e-01,9.082243608956063197e-01,4.832891426726785601e-03,-7.860084604697474553e-02
3.800000000000000044e-01,1.255895848311826990e+00,1.789774395995604450e-01,-1.548594028499652164e-01
7.000000000000000666e-02,1.252546447173833233e+00,-2.395796405408124052e-01,6.594381681197572509e-02
-2.800000000000000266e-01,1.003575478875559757e+00,1.059158784747297466e-01,3.051201473167083345e-01
-1.090000000000000080e+00,7.034943704603640047e-01,1.384482042697423969e-02,2.023610311398468253e-01
-2.049999999999999822e+00,5.404627474531858988e-01,-2.475557824018383493e-02,-1.290930560125002624e-01
-2.160000000000000142e+00,6.082816564682758109e-01,2.810321236560581193e-02,-2.640914417328845687e-01
-1.949999999999999956e+00,8.672530052283812241e-01,-6.541837528121172141e-02,-9.435695010057616738e-02
-2.999999999999999889e-01,1.170887172341760873e+00,8.368076114291081447e-02,6.488319032394369856e-02
2.899999999999999800e-01,1.340493844860308759e+00,-9.352888204795672955e-02,1.798217609016672727e-02
8.399999999999999689e-01,1.250443783043218460e+00,7.570253422437474289e-02,-4.280276941396544271e-02
1.070000000000000062e+00,8.845553933927969847e-01,4.955481062162876704e-02,6.218617703602905694e-02
1.070000000000000062e+00,3.409238329282530122e-01,-1.983242211161735935e-01,1.828081721369907986e-01
1.060000000000000053e+00,-2.109216690130188143e-01,1.536140361845935998e-01,1.151274041979505475e-01
6.600000000000000311e-01,-5.957100102972499034e-01,5.439195983440139881e-02,-8.015742266285284801e-02
2.099999999999999922e-01,-6.951436180685658384e-01,-1.346797120527822300e-01,-2.113606157726898582e-01
-5.999999999999999778e-01,-4.795055695592561618e-01,9.389588123473733769e-03,-1.904423710626788335e-01
-1.560000000000000053e+00,-1.085574194086700792e-02,7.189226091914653616e-02,-2.709719898365782129e-02
-1.429999999999999938e+00,5.823842612334956259e-01,2.396864906339056175e-03,1.967701560448813503e-01
-5.899999999999999689e-01,1.140783754497326719e+00,-3.676227421403376050e-02,2.895791841734303707e-01
7.000000000000000666e-02,1.511310398929327503e+00,-7.075161082912886923e-02,1.058170976885262349e-01
5.300000000000000266e-01,1.583244735009738946e+00,1.125040293595350738e-01,-2.156586003827789533e-01
9.799999999999999822e-01,1.313945989344232901e+00,2.674979203813596454e-02,-3.434852287995814879e-01
1.260000000000000009e+00,7.455303850710465197e-01,-1.308885354030192294e-01,-1.233572665389407602e-01
1.449999999999999956e+00,-1.960289310909151439e-04,1.106501641382698353e-02,2.340786737191318245e-01
1.290000000000000036e+00,-7.467384724967603971e-01,1.733571003906128338e-01,3.592877421438854246e-01
9.899999999999999911e-01,-1.309031824635967123e+00,-1.705480527376276034e-01,1.156665501089683828e-01
6.500000000000000222e-01,-1.545978673674016646e+00,2.141314625220289841e-02,-2.330669875077859832e-01
2.000000000000000042e-02,-1.403168074573496460e+00,5.247655174047056309e-02,-3.215494135106408691e-01
-6.800000000000000488e-01,-9.296082391534378209e-01,-2.072063041076019178e-03,-1.082467204536731870e-01
-2.299999999999999822e+00,-2.623872107884622773e-01,-2.099841987986915404e-02,1.474688923146659780e-01
-2.779999999999999805e+00,4.138972143821260663e-01,-5.349625577565544909e-02,2.507496798643238933e-01
-8.399999999999999689e-01,9.200181712168605808e-01,9.335387570379219402e-02,1.852442417307793854e-01
2.000000000000000042e-02,1.129601931953139404e+00,-2.378580750878799693e-02,-2.396885248383010675e-02
6.199999999999999956e-01,9.991976148238822519e-01,-4.752701349123075736e-02,-2.694614659600886863e-01
7.900000000000000355e-01,5.747993101845071395e-01,5.653052177344120716e-02,-2.945850236896934149e-01
8.299999999999999600e-01,-2.276875904028131600e-02,-1.160605240758597612e-01,1.527337443985280103e-02
8.599999999999999867e-01,-6.295379214820431280e-01,2.574626236917904043e-01,3.515613075440441326e-01
6.300000000000000044e-01,-1.078686612025281821e+00,-2.858794555385276159e-01,2.980987485586042984e-01
1.199999999999999956e-01,-1.243645268649222535e+00,1.100107783782408866e-01,-1.003904299719157178e-01
-8.199999999999999512e-01,-1.073668393682666089e+00,6.241633749987870322e-02,-3.611743776134813677e-01
-1.560000000000000053e+00,-6.107336718721240176e-01,-4.433833516250900580e-02,-1.871679908137805215e-01
-1.669999999999999929e+00,1.716071604036747966e-02,-3.108010680996168423e-02,1.677402383560669119e-01
-1.469999999999999973e+00,6.316996993732667542e-01,-3.630168779685485902e-02,2.670068138459557039e-01
-8.399999999999999689e-01,1.054702129179570846e+00,1.394298968534327388e-01,5.364827873569655986e-02
0.000000000000000000e+00,1.161389458146153686e+00,-4.676711262392989343e-02,-1.515184851799513677e-01
6.700000000000000400e-01,9.168576027649975035e-01,-1.525133448502362099e-01,-1.334406061146665989e-01
8.800000000000000044e-01,3.835050504142515915e-01,1.394925852937781152e-01,-4.344289487844650403e-03
8.599999999999999867e-01,-2.989976180990698840e-01,5.832069091613360096e-02,7.066683380678041859e-02
8.199999999999999512e-01,-9.564463637840746602e-01,-1.126552920203709729e-01,8.615824165918867239e-02
6.700000000000000400e-01,-1.425801869896892837e+00,-9.894406514175259348e-03,6.069169453666693054e-02
1.900000000000000022e-01,-1.595952753302626315e+00,5.481940616416693807e-02,-3.975578208057951174e-02
-8.000000000000000444e-01,-1.430036688514832566e+00,-1.654725280408634105e-02,-1.495349726621609532e-01
-1.729999999999999982e+00,-9.711715987621042379e-01,3.595909454434211006e-02,-1.144419826124522949e-01
-1.560000000000000053e+00,-3.303070768582863637e-01,-2.904695292217816457e-02,6.912652450168881024e-02
-1.429999999999999938e+00,3.393645905265757490e-01,-4.528995519962542016e-02,2.142246467188193282e-01
-5.200000000000000178e-01,8.759569359821214318e-01,-6.771085221042140792e-03,1.623249674511739460e-01
4.000000000000000222e-01,1.149066274085690509e+00,8.642420605038055037e-02,-7.124160427512725435e-02
8.800000000000000044e-01,1.093537031068797072e+00,1.237837425264850938e-01,-2.937879835475966650e-01
1.110000000000000098e+00,7.312002673313648948e-01,-3.623012102259340339e-01,-2.430456154500220678e-01
1.149999999999999911e+00,1.696080647597892066e-01,8.650383340656703224e-02,1.102875084789828874e-01
1.110000000000000098e+00,-4.251303760658938780e-01,4.267010364877266704e-01,3.905158561228702085e-01
8.800000000000000044e-01,-8.743624920296481084e-01,-4.429102409882394453e-01,2.300532934412819752e-01
2.500000000000000000e-01,-1.040532466336474338e+00,4.219964515327031401e-02,-1.941419865745067364e-01
-5.200000000000000178e-01,-8.688700349354010477e-01,1.285722440335045902e-01,-3.665891555182295702e-01
-1.510000000000000009e+00,-4.037611882867644386e-01,5.699099273725694026e-03,-1.253958037991503294e-01
-2.299999999999999822e+00,2.249374649423030170e-01,-6.295957488542937297e-02,1.867733503169660414e-01
-1.389999999999999902e+00,8.409475080891344323e-01,-1.752376920472581423e-02,2.379421392802017754e-01
-2.999999999999999889e-01,1.273117956231657910e+00,5.978823248143286945e-02,6.932216270121761836e-02
7.099999999999999645e-01,1.402110344334361214e+00,-5.059188551862442429e-02,-9.111726168915720847e-02
1.110000000000000098e+00,1.190504510186484399e+00,1.672617566780002299e-02,-1.421026047287497762e-01
1.370000000000000107e+00,6.889489062967452115e-01,5.653784315760062434e-02,-1.135228758029803858e-01
1.409999999999999920e+00,2.014945277839115187e-02,-7.738067171449504456e-02,-5.258629759615216122e-03
1.350000000000000089e+00,-6.537669881230825375e-01,-3.387270959036889351e-03,1.615140563348093916e-01
1.060000000000000053e+00,-1.172521974706133507e+00,4.684968079489484905e-02,2.061417309377052975e-01
3.900000000000000133e-01,-1.418676478695644061e+00,1.939309091520179107e-02,-3.290848574625320280e-03
-2.800000000000000266e-01,-1.345947040168754771e+00,-4.686116343740553275e-02,-2.443239598631350706e-01
-1.010000000000000009e+00,-9.909056280817354345e-01,-1.577224031347536706e-02,-1.933279538530875141e-01
-1.270000000000000018e+00,-4.609552768143966306e-01,2.309782458585337220e-02,7.021173074093441102e-02
-9.799999999999999822e-01,9.552100458453093024e-02,3.000221740029521134e-02,1.993392406990822652e-01
-5.200000000000000178e-01,5.298508256073827249e-01,-2.492281516743429192e-07,1.121689022760929272e-01
3.499999999999999778e-01,7.321546259403807211e-01,-8.004428545672587214e-02,-1.385885337731708120e-02
7.500000000000000000e-01,6.580420336957329974e-01,1.665159502769845284e-02,-1.024453430416257804e-01
9.699999999999999734e-01,3.351905031586572270e-01,1.616603100243651503e-01,-1.438665507002656607e-01
1.040000000000000036e+00,-1.462865676033279494e-01,-2.212730930471409063e-01,-4.371798346264712393e-02
9.899999999999999911e-01,-6.609875212900846453e-01,1.034140128611330395e-01,1.508289568362400912e-01
8.299999999999999600e-01,-1.077037063109618220e+00,2.991501470114103778e-02,1.698540902082283088e-01
1.300000000000000044e-01,-1.287902549327354373e+00,-6.103664053231913633e-02,-5.695739226390600374e-02
-5.000000000000000000e-01,-1.235907023320527154e+00,1.920830494567552990e-02,-2.246403424590885101e-01
-1.270000000000000018e+00,-9.282322509217890705e-01,2.192539646806779263e-02,-1.055401634846104830e-01
-1.669999999999999929e+00,-4.410799614054755624e-01,-6.194173948896462140e-03,1.456629198522195190e-01
-1.729999999999999982e+00,9.254273560499930162e-02,-4.086944313686448338e-02,2.593644385899137039e-01
-1.030000000000000027e+00,5.129624493258874152e-01,1.000149867245176804e-03,1.336835785378940045e-01
-5.999999999999999778e-02,6.777401436079177888e-01,1.104804166561726975e-01,-1.592007857497341750e-01
4.500000000000000111e-01,5.087119570507012689e-01,-8.106928830128549979e-02,-3.791051197669614292e-01
5.899999999999999689e-01,2.408130708617479271e-02,-1.299221122336658152e-01,-2.331406674755804598e-01
6.099999999999999867e-01,-6.553455625957164132e-01,2.399948260763701824e-01,2.239562620418377170e-01
6.099999999999999867e-01,-1.333861311370945657e+00,-1.048876668416927477e-01,4.841657790620442214e-01
4.699999999999999734e-01,-1.798071957678264221e+00,-2.861553420671113582e-02,2.072527988032527302e-01
-7.000000000000000666e-02,-1.885760126299152795e+00,-1.748455611962013503e-02,-2.720077369903585729e-01
-9.300000000000000488e-01,-1.542701330288385408e+00,8.161478424662201026e-02,-3.992854249254952914e-01
-1.389999999999999902e+00,-8.460568009552501545e-01,-3.425642635398169766e-02,-1.167852663900025706e-01
-1.139999999999999902e+00,1.714273597046433312e-02,-1.756555604018992731e-02,2.055647426532325184e-01
-1.120000000000000107e+00,8.073002356149978631e-01,4.467163507328880852e-03,2.845222147052508532e-01
-6.800000000000000488e-01,1.309408187341215113e+00,-8.333924577351988633e-03,8.718943282624830315e-02
1.700000000000000122e-01,1.400852714846196445e+00,4.633729064247356366e-02,-2.216341634958880757e-01
7.299999999999999822e-01,1.086589964277991927e+00,-5.257206620974082950e-02,-3.078357373232000760e-01
7.900000000000000355e-01,4.908925676183767406e-01,2.427200165141599197e-02,9.251122688399917443e-03
6.999999999999999556e-01,-1.908592180100947555e-01,7.305844437962778597e-03,3.846745956623961460e-01
7.199999999999999734e-01,-7.588608437132011719e-01,-5.497592600461618378e-02,3.085528991308456592e-01
6.400000000000000133e-01,-1.067178760163187246e+00,1.015778086179676687e-01,-1.521555197540290505e-01
5.000000000000000278e-02,-1.056841838737969885e+00,-7.944559402273752846e-02,-4.216983110919590994e-01
-9.100000000000000311e-01,-7.533335531233252835e-01,5.353637392466078365e-03,-2.300691625535771778e-01
-1.179999999999999938e+00,-2.422390938600049171e-01,1.523356609113658833e-02,9.159555606717084686e-02
-1.139999999999999902e+00,3.636375292379503410e-01,1.510404105073192421e-02,2.012290918749936319e-01
-1.120000000000000107e+00,9.469627236455889774e-01,9.437893972325415645e-03,2.001464916329692145e-01
-7.199999999999999734e-01,1.397348389003696179e+00,-8.861409489046913335e-02,2.556732129255946395e-01
-1.400000000000000133e-01,1.615469372564130923e+00,9.028307654270019411e-02,1.362236526539236658e-01
2.700000000000000178e-01,1.527667637508679288e+00,-9.538015116063258345e-03,-3.577198811518448318e-01
4.799999999999999822e-01,1.108445308603903001e+00,4.259313966329968115e-03,-7.105067746971807097e-01
6.500000000000000222e-01,4.098331251172386835e-01,-8.026789356151359245e-02,-2.435095266184257035e-01
6.999999999999999556e-01,-4.272054946550775667e-01,6.666672383032820615e-02,6.518030251372690653e-01
5.100000000000000089e-01,-1.194322064494981239e+00,4.305285114954179176e-02,8.145053156137611605e-01
1.499999999999999944e-01,-1.673499800919475700e+00,-6.284936979010505298e-02,1.423970683198900501e-02
-3.200000000000000067e-01,-1.714465608533671581e+00,-9.867231888742987803e-03,-6.793206298000944443e-01
-7.800000000000000266e-01,-1.297329529674184911e+00,1.384582657561155873e-02,-4.801405251021708120e-01
-1.469999999999999973e+00,-5.506093094239952190e-01,1.862381388652489811e-02,1.462867728939959144e-01
-1.729999999999999982e+00,2.873149700274226226e-01,2.800667445388201407e-02,3.963089851953250919e-01
-7.600000000000000089e-01,9.507459567950251600e-01,-4.288445707300365950e-02,1.689254271963906151e-01
-2.399999999999999911e-01,1.238580246262190432e+00,-7.252849416636615587e-02,-1.201319120124652029e-01
6.600000000000000311e-01,1.078057579704168045e+00,9.588750977129306685e-02,-1.834275781446126352e-01
9.300000000000000488e-01,5.388681018256000765e-01,1.044956425239231407e-01,-5.486860314341526074e-02
9.699999999999999734e-01,-2.008157850936391209e-01,-2.180041800466392954e-01,8.704040856556503891e-02
9.200000000000000400e-01,-9.200456785072019805e-01,3.072878314909757366e-02,1.263329363348153489e-01
7.199999999999999734e-01,-1.421029777783529235e+00,1.434187134274395037e-01,6.412123082087822779e-02
4.699999999999999734e-01,-1.580398668976689791e+00,-3.342335372569513879e-02,-6.453749760698880567e-02
-5.200000000000000178e-01,-1.370923430738408832e+00,-1.001026070449080457e-01,-1.891993034935846585e-01
-1.510000000000000009e+00,-8.577787481656449220e-01,3.385612233062992599e-03,-1.483157103500069018e-01
-1.870000000000000107e+00,-1.785184630058779531e-01,8.549707914606981263e-02,1.134424514605851114e-01
-1.510000000000000009e+00,4.916468946549286678e-01,3.093699812806981544e-02,3.162035350207799689e-01
-2.300000000000000100e-01,9.799974514883554866e-01,-9.931778675819158408e-02,1.494134348834685044e-01
3.300000000000000155e-01,1.157508850375793319e+00,-6.477015994751232630e-02,-2.223729392100174951e-01
5.799999999999999600e-01,9.754046611640224684e-01,1.803117022671821834e-01,-3.339898885600564582e-01
6.999999999999999556e-01,4.796952656593195807e-01,-3.193170633324122348e-02,-6.589876824129359267e-02
6.999999999999999556e-01,-1.957941245650804407e-01,-1.390230053669490873e-01,2.416340555957501579e-01
6.600000000000000311e-01,-8.649409791113736867e-01,7.987238257548946729e-02,2.755421985689429087e-01
1.499999999999999944e-01,-1.341409903928164393e+00,6.659578839210343604e-02,5.291817938648502029e-02
-4.899999999999999911e-01,-1.488892700540562108e+00,-6.385279376520051897e-02,-2.053960478706527704e-01
-1.310000000000000053e+00,-1.259753246204574628e+00,-4.210186452848147659e-02,-2.812959988236125031e-01
-2.049999999999999822e+00,-7.055562331627429629e-01,6.010488177981686969e-02,-1.008260394249725911e-01
-1.729999999999999982e+00,3.562187874080720296e-02,2.459134930165720809e-02,1.921449022999307810e-01
-1.310000000000000053e+00,7.736499627727118078e-01,-5.540659663008210695e-02,3.417177401541531823e-01
-1.499999999999999944e-01,1.313904630707065868e+00,-2.172043968495585009e-02,1.929304843018382343e-01
4.500000000000000111e-01,1.506644713554759374e+00,5.193578684579392563e-02,-1.812256038810524938e-01
9.000000000000000222e-01,1.289431106882697575e+00,5.109194457149295737e-02,-4.654686164871849607e-01
